fips,province_state,country_region,latitude,longitude,county,state
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Idaho
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Unknown,Kentucky
,Liaoning,China,41.296,122.609,Unknown,Louisiana
,Liaoning,China,41.296,122.609,Unknown,Maine
,Liaoning,China,41.296,122.609,Unknown,Massachusetts
,Liaoning,China,41.296,122.609,Unknown,Michigan
,Liaoning,China,41.296,122.609,Unknown,Minnesota
,Liaoning,China,41.296,122.609,Kansas City,Missouri
,Liaoning,China,41.296,122.609,Unknown,Missouri
,Liaoning,China,41.296,122.609,Unknown,Nevada
,Liaoning,China,41.296,122.609,Unknown,New Jersey
,Liaoning,China,41.296,122.609,New York City,New York
,Liaoning,China,41.296,122.609,Unknown,Ohio
,Liaoning,China,41.296,122.609,Unknown,Puerto Rico
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Utah
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Idaho
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Unknown,Kentucky
,Liaoning,China,41.296,122.609,Unknown,Louisiana
,Liaoning,China,41.296,122.609,Unknown,Maine
,Liaoning,China,41.296,122.609,Unknown,Massachusetts
,Liaoning,China,41.296,122.609,Unknown,Michigan
,Liaoning,China,41.296,122.609,Unknown,Minnesota
,Liaoning,China,41.296,122.609,Unknown,Mississippi
,Liaoning,China,41.296,122.609,Kansas City,Missouri
,Liaoning,China,41.296,122.609,Unknown,Missouri
,Liaoning,China,41.296,122.609,Unknown,Nevada
,Liaoning,China,41.296,122.609,Unknown,New Jersey
,Liaoning,China,41.296,122.609,New York City,New York
,Liaoning,China,41.296,122.609,Unknown,Puerto Rico
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Utah
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Unknown,Kentucky
,Liaoning,China,41.296,122.609,Unknown,Louisiana
,Liaoning,China,41.296,122.609,Unknown,Maine
,Liaoning,China,41.296,122.609,Unknown,Massachusetts
,Liaoning,China,41.296,122.609,Unknown,Michigan
,Liaoning,China,41.296,122.609,Unknown,Minnesota
,Liaoning,China,41.296,122.609,Unknown,Mississippi
,Liaoning,China,41.296,122.609,Kansas City,Missouri
,Liaoning,China,41.296,122.609,Unknown,Missouri
,Liaoning,China,41.296,122.609,Unknown,Nevada
,Liaoning,China,41.296,122.609,Unknown,New Jersey
,Liaoning,China,41.296,122.609,New York City,New York
,Liaoning,China,41.296,122.609,Unknown,Northern Mariana Islands
,Liaoning,China,41.296,122.609,Unknown,Puerto Rico
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Utah
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Unknown,Kentucky
,Liaoning,China,41.296,122.609,Unknown,Louisiana
,Liaoning,China,41.296,122.609,Unknown,Maine
,Liaoning,China,41.296,122.609,Unknown,Massachusetts
,Liaoning,China,41.296,122.609,Unknown,Michigan
,Liaoning,China,41.296,122.609,Unknown,Minnesota
,Liaoning,China,41.296,122.609,Kansas City,Missouri
,Liaoning,China,41.296,122.609,Unknown,Missouri
,Liaoning,China,41.296,122.609,Unknown,Nebraska
,Liaoning,China,41.296,122.609,Unknown,Nevada
,Liaoning,China,41.296,122.609,Unknown,New Jersey
,Liaoning,China,41.296,122.609,New York City,New York
,Liaoning,China,41.296,122.609,Unknown,Northern Mariana Islands
,Liaoning,China,41.296,122.609,Unknown,Puerto Rico
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Utah
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Connecticut
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Unknown,Kentucky
,Liaoning,China,41.296,122.609,Unknown,Louisiana
,Liaoning,China,41.296,122.609,Unknown,Maine
,Liaoning,China,41.296,122.609,Unknown,Massachusetts
,Liaoning,China,41.296,122.609,Unknown,Michigan
,Liaoning,China,41.296,122.609,Unknown,Minnesota
,Liaoning,China,41.296,122.609,Kansas City,Missouri
,Liaoning,China,41.296,122.609,Unknown,Missouri
,Liaoning,China,41.296,122.609,Unknown,Nebraska
,Liaoning,China,41.296,122.609,Unknown,Nevada
,Liaoning,China,41.296,122.609,Unknown,New Jersey
,Liaoning,China,41.296,122.609,New York City,New York
,Liaoning,China,41.296,122.609,Unknown,Northern Mariana Islands
,Liaoning,China,41.296,122.609,Unknown,Puerto Rico
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Utah
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Connecticut
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Unknown,Indiana
,Liaoning,China,41.296,122.609,Unknown,Kentucky
,Liaoning,China,41.296,122.609,Unknown,Louisiana
,Liaoning,China,41.296,122.609,Unknown,Maine
,Liaoning,China,41.296,122.609,Unknown,Massachusetts
,Liaoning,China,41.296,122.609,Unknown,Michigan
,Liaoning,China,41.296,122.609,Unknown,Minnesota
,Liaoning,China,41.296,122.609,Unknown,Mississippi
,Liaoning,China,41.296,122.609,Kansas City,Missouri
,Liaoning,China,41.296,122.609,Unknown,Missouri
,Liaoning,China,41.296,122.609,Unknown,Nebraska
,Liaoning,China,41.296,122.609,Unknown,Nevada
,Liaoning,China,41.296,122.609,Unknown,New Jersey
,Liaoning,China,41.296,122.609,New York City,New York
,Liaoning,China,41.296,122.609,Unknown,Northern Mariana Islands
,Liaoning,China,41.296,122.609,Unknown,Puerto Rico
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Utah
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Connecticut
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Unknown,Indiana
,Liaoning,China,41.296,122.609,Unknown,Kentucky
,Liaoning,China,41.296,122.609,Unknown,Louisiana
,Liaoning,China,41.296,122.609,Unknown,Maine
,Liaoning,China,41.296,122.609,Unknown,Massachusetts
,Liaoning,China,41.296,122.609,Unknown,Michigan
,Liaoning,China,41.296,122.609,Unknown,Minnesota
,Liaoning,China,41.296,122.609,Unknown,Mississippi
,Liaoning,China,41.296,122.609,Kansas City,Missouri
,Liaoning,China,41.296,122.609,Unknown,Missouri
,Liaoning,China,41.296,122.609,Unknown,Nebraska
,Liaoning,China,41.296,122.609,Unknown,Nevada
,Liaoning,China,41.296,122.609,Unknown,New Jersey
,Liaoning,China,41.296,122.609,New York City,New York
,Liaoning,China,41.296,122.609,Unknown,Northern Mariana Islands
,Liaoning,China,41.296,122.609,Unknown,Puerto Rico
,Liaoning,China,41.296,122.609,Unknown,Rhode Island
,Liaoning,China,41.296,122.609,Unknown,Tennessee
,Liaoning,China,41.296,122.609,Unknown,Utah
,Liaoning,China,41.296,122.609,Unknown,Vermont
,Liaoning,China,41.296,122.609,Unknown,Virgin Islands
,Liaoning,China,41.296,122.609,Unknown,Alaska
,Liaoning,China,41.296,122.609,Unknown,Arkansas
,Liaoning,China,41.296,122.609,Unknown,California
,Liaoning,China,41.296,122.609,Unknown,Colorado
,Liaoning,China,41.296,122.609,Unknown,Connecticut
,Liaoning,China,41.296,122.609,Unknown,Florida
,Liaoning,China,41.296,122.609,Unknown,Georgia
,Liaoning,China,41.296,122.609,Unknown,Guam
,Liaoning,China,41.296,122.609,Unknown,Hawaii
,Liaoning,China,41.296,122.609,Unknown,Illinois
,Liaoning,China,41.296,122.609,Marion,Ken
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Hawaii
,Shaanxi,China,35.192,108.87,Unknown,Illinois
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Vermont
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Hawaii
,Shaanxi,China,35.192,108.87,Unknown,Illinois
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Vermont
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Hawaii
,Shaanxi,China,35.192,108.87,Unknown,Illinois
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Vermont
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Hawaii
,Shaanxi,China,35.192,108.87,Unknown,Idaho
,Shaanxi,China,35.192,108.87,Unknown,Illinois
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Michigan
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Ohio
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Utah
,Shaanxi,China,35.192,108.87,Unknown,Vermont
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Hawaii
,Shaanxi,China,35.192,108.87,Unknown,Idaho
,Shaanxi,China,35.192,108.87,Unknown,Illinois
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Michigan
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Unknown,Mississippi
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Utah
,Shaanxi,China,35.192,108.87,Unknown,Vermont
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Hawaii
,Shaanxi,China,35.192,108.87,Unknown,Illinois
,Shaanxi,China,35.192,108.87,Unknown,Kentucky
,Shaanxi,China,35.192,108.87,Unknown,Louisiana
,Shaanxi,China,35.192,108.87,Unknown,Maine
,Shaanxi,China,35.192,108.87,Unknown,Massachusetts
,Shaanxi,China,35.192,108.87,Unknown,Michigan
,Shaanxi,China,35.192,108.87,Unknown,Minnesota
,Shaanxi,China,35.192,108.87,Unknown,Mississippi
,Shaanxi,China,35.192,108.87,Kansas City,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Missouri
,Shaanxi,China,35.192,108.87,Unknown,Nevada
,Shaanxi,China,35.192,108.87,Unknown,New Jersey
,Shaanxi,China,35.192,108.87,New York City,New York
,Shaanxi,China,35.192,108.87,Unknown,Northern Mariana Islands
,Shaanxi,China,35.192,108.87,Unknown,Puerto Rico
,Shaanxi,China,35.192,108.87,Unknown,Rhode Island
,Shaanxi,China,35.192,108.87,Unknown,Tennessee
,Shaanxi,China,35.192,108.87,Unknown,Utah
,Shaanxi,China,35.192,108.87,Unknown,Vermont
,Shaanxi,China,35.192,108.87,Unknown,Virgin Islands
,Shaanxi,China,35.192,108.87,Unknown,Arkansas
,Shaanxi,China,35.192,108.87,Unknown,California
,Shaanxi,China,35.192,108.87,Unknown,Colorado
,Shaanxi,China,35.192,108.87,Unknown,Florida
,Shaanxi,China,35.192,108.87,Unknown,Georgia
,Shaanxi,China,35.192,108.87,Unknown,Guam
,Shaanxi,China,35.192,108.87,Unknown,Hawaii
