fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210127,92244,305972.0,301.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210126,92069,305972.0,312.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210125,91596,305972.0,312.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210124,91028,305972.0,310.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210123,90073,305972.0,325.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210122,89282,305972.0,341.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210121,88728,305972.0,344.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210120,88513,305972.0,331.0,,
72.0,Puerto Rico,US,1757.0,95.0,0.0,1662.0,20210119,88373,305972.0,351.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210307,101327,305972.0,147.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210306,101327,305972.0,147.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210305,101066,305972.0,136.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210304,100867,305972.0,171.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210303,100765,305972.0,169.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210302,100735,305972.0,162.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210301,100584,305972.0,155.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210228,100297,305972.0,150.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210227,100044,305972.0,174.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210226,99860,305972.0,169.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210225,99619,305972.0,184.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210224,99519,305972.0,242.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210223,99476,305972.0,225.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210222,99257,305972.0,233.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210221,99084,305972.0,217.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210220,98835,305972.0,215.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210219,98624,305972.0,214.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210218,98506,305972.0,233.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210217,98428,305972.0,241.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210216,98317,305972.0,220.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210215,97837,305972.0,209.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210214,97609,305972.0,216.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210213,97313,305972.0,213.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210212,96924,305972.0,240.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210211,96636,305972.0,261.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210210,96494,305972.0,251.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210209,96402,305972.0,249.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210208,96161,305972.0,263.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210207,95839,305972.0,258.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210206,95355,305972.0,265.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210205,95064,305972.0,278.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210204,94984,305972.0,270.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210203,94662,305972.0,307.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210202,94526,305972.0,298.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210201,94238,305972.0,282.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210131,93624,305972.0,285.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210130,93406,305972.0,279.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210129,92968,305972.0,280.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210128,92541,305972.0,293.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210127,92244,305972.0,301.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210126,92069,305972.0,312.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210125,91596,305972.0,312.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210124,91028,305972.0,310.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210123,90073,305972.0,325.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210122,89282,305972.0,341.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210121,88728,305972.0,344.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210120,88513,305972.0,331.0,,
72.0,Puerto Rico,US,1808.0,97.0,0.0,1711.0,20210119,88373,305972.0,351.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210307,101327,305972.0,147.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210306,101327,305972.0,147.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210305,101066,305972.0,136.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210304,100867,305972.0,171.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210303,100765,305972.0,169.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210302,100735,305972.0,162.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210301,100584,305972.0,155.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210228,100297,305972.0,150.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210227,100044,305972.0,174.0,,
72.0,Puerto Rico,US,1843.0,97.0,0.0,1746.0,20210226,99860,305972.0,169.0,,
